# Number of entries
12774
# Timestamp EmployeeID Location
127	1119	963
127	1137	1236
127	1149	428
127	1177	749
127	1321	1177
127	1198	642
128	1145	1070
128	1117	927
128	1118	927
128	1239	963
128	1679	1712
128	1545	1605
128	1743	1712
128	1251	1284
128	1180	856
128	1341	749
128	1695	1070
128	1119	873
128	1351	963
128	1243	1070
128	1147	321
128	1435	749
128	1459	1177
128	1195	535
128	1247	1177
128	1336	642
128	1114	927
128	1423	1391
128	1566	1070
128	1441	856
128	1131	927
128	1687	873
128	1587	1391
128	1235	856
128	1552	856
128	1183	963
128	1112	214
128	1137	927
128	1321	1177
128	1346	856
128	1316	1070
128	1177	749
128	1115	927
128	1198	642
128	1453	1070
128	1143	963
128	1326	1284
128	1411	1177
128	1447	963
128	1186	1070
128	1356	1070
128	1259	642
128	1735	1605
128	1465	1284
128	1116	927
128	1559	963
128	1149	428
128	1711	1284
128	1267	856
128	1594	1498
128	1113	927
128	1133	927
128	1573	1177
128	1135	927
128	1538	1498
128	1311	963
128	1141	856
128	1671	1605
128	1171	535
128	1231	749
128	1703	1177
128	1139	927
128	1255	535
128	1192	428
128	1331	1391
128	1531	1391
128	1263	749
128	1727	1498
128	1111	107
128	1120	927
128	1189	1177
128	1831	1819
128	1580	1284
128	1417	1284
129	1259	642
129	1131	1236
129	1356	1070
129	1180	856
129	1671	1605
129	1137	1236
129	1719	1391
129	1143	963
129	1243	1070
129	1115	1236
129	1703	1177
129	1113	321
129	1326	1284
129	1743	1712
129	1311	963
129	1149	428
129	1711	1284
129	1435	749
129	1133	1236
129	1118	1236
129	1351	963
129	1679	1712
129	1235	856
129	1552	856
129	1573	1177
129	1459	1177
129	1139	1236
129	1239	963
129	1111	107
129	1251	1284
129	1263	749
129	1587	1391
129	1247	1177
129	1267	856
129	1429	1498
129	1316	1070
129	1687	963
129	1580	1284
129	1346	856
129	1341	749
129	1417	1284
129	1112	214
129	1594	1498
129	1189	1177
129	1147	321
129	1447	963
129	1566	1070
129	1331	1391
129	1116	1236
129	1336	642
129	1727	1498
129	1831	1819
129	1538	1498
129	1735	1605
129	1559	963
129	1453	1070
129	1135	1236
129	1120	1236
129	1117	1236
129	1695	1070
129	1177	749
129	1465	1284
129	1321	1177
129	1174	642
129	1192	428
129	1531	1391
129	1141	1236
129	1186	1070
129	1231	749
129	1183	963
129	1145	1070
129	1171	535
129	1119	963
129	1411	1177
129	1255	535
129	1195	535
129	1423	1391
129	1114	1236
129	1198	642
130	1326	1284
130	1139	1545
130	1727	1498
130	1331	1391
130	1531	1391
130	1316	1070
130	1587	1391
130	1459	1177
130	1594	2929
130	1687	963
130	1341	749
130	1429	1498
130	1115	1545
130	1183	963
130	1559	963
130	1351	963
130	1255	3737
130	1251	1284
130	1145	1070
130	1135	1545
130	1247	1177
130	1423	1391
130	1113	321
130	1336	642
130	1453	1070
130	1831	1819
130	1180	856
130	1465	1284
130	1580	1284
130	1321	202
130	1189	1177
130	1711	1284
130	1117	1545
130	1119	963
130	1149	428
130	1743	1712
130	1411	1177
130	1573	1177
130	1195	535
130	1267	856
130	1131	1545
130	1703	1177
130	1441	856
130	1137	1545
130	1133	1545
130	1114	428
130	1143	1545
130	1735	1605
130	1171	535
130	1116	1545
130	1174	642
130	1111	107
130	1231	749
130	1417	1284
130	1198	642
130	1239	963
130	1545	1605
130	1120	1545
130	1141	1545
130	1566	1070
130	1235	856
130	1263	749
130	1112	214
130	1177	749
130	1192	2828
130	1671	1605
130	1118	1545
130	1552	856
130	1346	856
130	1259	3838
130	1186	1070
130	1356	1070
130	1243	1070
130	1538	1498
130	1447	963
130	1695	1070
130	1679	1712
130	1719	1391
130	1311	4141
130	1435	749
131	1429	1498
131	1139	1236
131	1143	1236
131	1120	1236
131	1356	1070
131	1703	1177
131	1687	963
131	1538	1498
131	1180	856
131	1465	1284
131	1115	535
131	1545	1605
131	1336	642
131	1255	535
131	1135	1236
131	1316	1070
131	1247	1177
131	1531	1391
131	1177	749
131	1243	1070
131	1195	535
131	1141	1236
131	1326	1284
131	1116	1236
131	1145	1236
131	1423	1391
131	1566	1070
131	1174	642
131	1727	1498
131	1183	963
131	1435	749
131	1149	428
131	1117	1236
131	1573	1177
131	1133	1236
131	1459	1177
131	1198	642
131	1131	1236
131	1263	749
131	1118	1236
131	1346	856
131	1137	1236
131	1559	963
131	1239	963
131	1171	535
131	1417	1284
131	1113	321
131	1192	428
131	1189	1177
131	1235	856
131	1321	1177
131	1695	1070
131	1594	1498
131	1259	642
131	1411	1177
131	1331	1391
131	1552	856
131	1719	1391
131	1735	1605
131	1441	856
131	1231	749
131	1251	1284
131	1453	1070
131	1351	963
131	1267	856
132	1198	642
132	1423	1391
132	1243	1070
132	1831	1819
132	1417	1284
132	1447	963
132	1131	1545
132	1435	749
132	1177	749
132	1346	856
132	1552	856
132	1441	856
132	1538	1498
132	1117	1545
132	1119	963
132	1429	1498
132	1711	1284
132	1114	428
132	1111	107
132	1247	1177
132	1120	1545
132	1195	535
132	1251	1284
132	1695	1070
132	1143	1545
132	1687	963
132	1255	535
132	1465	1284
132	1267	856
132	1141	1545
132	1118	1545
132	1180	856
132	1137	1545
132	1186	1070
132	1321	1177
132	1735	1605
132	1133	1545
132	1719	1391
132	1453	1070
132	1139	1545
132	1263	749
132	1183	963
132	1239	963
132	1149	428
132	1679	1712
132	1356	1070
132	1112	214
132	1189	1177
132	1703	1177
132	1331	1391
132	1727	1498
132	1341	749
132	1594	1498
132	1147	1545
132	1311	963
132	1559	963
132	1235	856
132	1531	1391
132	1545	1605
132	1135	1545
132	1259	642
132	1459	1177
132	1145	1545
132	1113	321
132	1671	1605
132	1115	535
132	1336	642
132	1411	1177
132	1116	642
132	1174	642
132	1566	1070
132	1326	1284
132	1743	1712
132	1580	1284
132	1316	1070
132	1192	428
132	1587	1391
132	1573	1177
132	1231	749
132	1171	535
132	1351	963
133	1239	963
133	1321	1177
133	1149	1648
133	1695	1070
133	1247	1177
133	1143	1648
133	1141	1648
133	1186	1070
133	1552	856
133	1112	214
133	1594	1498
133	1351	963
133	1267	856
133	1131	1648
133	1311	4532
133	1180	856
133	1135	1648
133	1195	535
133	1115	927
133	1235	3399
133	1459	6283
133	1559	963
133	1447	963
133	1118	1648
133	1735	1605
133	1139	1648
133	1545	1605
133	1417	1284
133	1243	1070
133	1259	642
133	1145	1648
133	1538	1498
133	1336	642
133	1171	535
133	1326	1284
133	1341	749
133	1441	856
133	1423	1391
133	1120	1648
133	1429	1498
133	1687	963
133	1346	856
133	1117	749
133	1566	1070
133	1727	1498
133	1531	1391
133	1133	1648
133	1113	321
133	1573	1177
133	1255	535
133	1251	1284
133	1177	2678
133	1679	1712
133	1231	749
133	1719	8034
133	1331	1391
133	1580	7313
133	1111	107
133	1189	1177
133	1465	1284
133	1174	642
133	1411	1177
133	1356	5356
133	1147	1648
133	1137	1648
133	1263	749
133	1453	1070
133	1183	963
133	1114	404
133	1116	642
133	1198	642
133	1119	963
133	1435	749
133	1316	1070
133	1671	1605
133	1711	1284
134	1117	749
134	1112	214
134	1263	749
134	1580	1284
134	1594	1498
134	1186	1070
134	1149	1751
134	1177	749
134	1538	1498
134	1459	1177
134	1719	1391
134	1267	856
134	1573	1177
134	1259	642
134	1695	1070
134	1195	535
134	1321	1177
134	1120	1751
134	1189	1177
134	1133	1751
134	1143	1751
134	1703	1177
134	1831	1819
134	1180	856
134	1743	1712
134	1255	535
134	1429	1498
134	1137	1751
134	1311	963
134	1251	1284
134	1198	642
134	1423	1391
134	1711	1284
134	1351	963
134	1111	107
134	1336	642
134	1116	642
134	1118	856
134	1531	1391
134	1453	1070
134	1326	1284
134	1316	1070
134	1174	642
134	1147	1751
134	1356	1070
134	1141	1751
134	1145	1751
134	1331	1391
134	1139	1751
134	1239	963
134	1559	963
134	1465	1284
134	1119	963
134	1183	963
134	1679	1712
134	1243	1070
134	1192	428
134	1447	963
134	1417	1284
134	1552	856
134	1545	1605
134	1727	1498
134	1735	1605
134	1131	1751
134	1171	1751
134	1687	963
134	1341	749
134	1566	1070
134	1441	856
134	1235	856
134	1671	1605
134	1587	1391
134	1346	856
134	1135	1751
134	1114	428
134	1435	749
134	1411	1177
134	1113	321
134	1115	535
134	1247	1177
134	1231	749
135	1423	1391
135	1243	1070
135	1331	1391
135	1695	1070
135	1131	1648
135	1186	1070
135	1831	1819
135	1743	1712
135	1321	1177
135	1263	749
135	1580	1284
135	1115	535
135	1259	642
135	1255	535
135	1111	107
135	1198	642
135	1316	1070
135	1177	749
135	1149	1648
135	1183	963
135	1531	1391
135	1311	963
135	1189	1177
135	1180	856
135	1587	1391
135	1174	1648
135	1719	1391
135	1552	856
135	1135	1648
135	1118	856
135	1411	1177
135	1594	1498
135	1192	428
135	1145	1648
135	1137	1648
135	1727	1498
135	1133	1648
135	1251	1284
135	1336	642
135	1239	963
135	1116	642
135	1117	749
135	1346	856
135	1119	963
135	1459	1177
135	1247	1177
135	1703	1177
135	1326	1284
135	1195	535
135	1538	1498
135	1671	1605
135	1143	1648
135	1465	1284
135	1447	963
135	1112	214
135	1735	1605
135	1231	749
135	1147	1648
135	1267	856
135	1435	749
135	1545	1605
135	1139	1648
135	1679	1712
135	1441	856
135	1687	963
135	1559	963
135	1711	1284
135	1341	749
135	1453	1070
135	1573	1177
135	1417	1284
135	1356	1070
135	1351	963
135	1114	428
135	1113	321
135	1120	1648
135	1141	1648
135	1171	1648
135	1429	1498
135	1235	856
136	1112	214
136	1336	642
136	1149	2060
136	1743	1712
136	1321	1177
136	1459	1177
136	1711	1284
136	1531	1391
136	1243	1070
136	1231	749
136	1341	749
136	1423	1391
136	1186	1070
136	1113	321
136	1580	1284
136	1566	1070
136	1594	1498
136	1131	2060
136	1171	2060
136	1719	1391
136	1429	1498
136	1687	963
136	1695	1070
136	1239	963
136	1114	428
136	1831	1819
136	1346	856
136	1247	1177
136	1331	1391
136	1326	1284
136	1259	642
136	1538	1498
136	1411	1177
136	1735	1605
136	1587	1391
136	1111	107
136	1133	2060
136	1679	1712
136	1235	856
136	1119	963
136	1703	1177
136	1117	749
136	1189	1177
136	1351	963
136	1435	749
136	1727	1498
136	1120	214
136	1141	2060
136	1453	1070
136	1198	642
136	1263	749
136	1192	428
136	1447	963
136	1143	2060
136	1465	1284
136	1118	856
136	1417	1284
136	1139	2060
136	1267	856
136	1311	963
136	1180	856
136	1174	2060
136	1316	1070
136	1177	2060
136	1116	642
136	1441	856
136	1145	2060
136	1573	1177
136	1356	1070
136	1552	856
136	1195	535
136	1545	1605
136	1137	2060
136	1147	2060
136	1255	535
136	1115	535
136	1135	2060
136	1251	1284
136	1671	1605
137	1183	963
137	1143	1854
137	1135	1854
137	1559	963
137	1538	1498
137	1119	963
137	1545	1605
137	1133	1854
137	1139	1854
137	1147	1854
137	1145	1854
137	1239	963
137	1192	428
137	1131	321
137	1115	535
137	1703	1177
137	1743	1712
137	1346	856
137	1235	856
137	1311	963
137	1177	1854
137	1331	1391
137	1247	1177
137	1267	856
137	1552	856
137	1447	963
137	1735	1605
137	1531	1391
137	1594	1498
137	1243	1070
137	1356	1070
137	1465	1284
137	1137	1854
137	1316	1070
137	1231	749
137	1351	963
137	1149	1854
137	1831	1819
137	1341	749
137	1111	107
137	1112	214
137	1116	642
137	1141	1854
137	1719	1391
137	1727	1498
137	1171	1854
137	1174	1854
137	1186	1070
137	1417	1284
137	1251	1284
137	1255	535
137	1711	1284
137	1263	749
137	1321	1177
137	1195	535
137	1118	856
137	1326	1284
137	1423	1391
137	1189	1177
137	1671	1605
137	1441	856
137	1336	642
137	1117	749
137	1459	1177
137	1453	1070
137	1573	1177
137	1120	214
137	1429	1498
137	1566	1070
137	1587	1391
137	1198	642
137	1411	1177
137	1259	642
137	1695	1070
137	1113	321
137	1687	963
137	1180	1854
137	1580	1284
137	1435	749
137	1114	428
138	1831	1819
138	1147	2369
138	1587	1391
138	1331	404
138	1174	2369
138	1316	1070
138	1441	856
138	1459	1177
138	1435	749
138	1141	2369
138	1145	2369
138	1531	1391
138	1119	963
138	1423	1391
138	1594	1498
138	1263	749
138	1356	1070
138	1552	856
138	1195	535
138	1189	1177
138	1566	1070
138	1117	749
138	1453	1717
138	1580	1284
138	1326	1284
138	1198	642
138	1259	642
138	1251	1284
138	1115	535
138	1192	428
138	1671	1605
138	1171	2369
138	1131	321
138	1135	2369
138	1120	214
138	1743	1712
138	1139	2369
138	1711	1284
138	1311	963
138	1243	1070
138	1346	856
138	1447	963
138	1573	1177
138	1351	963
138	1118	856
138	1321	1177
138	1183	2369
138	1177	2369
138	1695	1070
138	1247	1177
138	1255	535
138	1143	2369
138	1137	2369
138	1465	1284
138	1687	963
138	1235	856
138	1112	214
138	1133	1212
138	1719	1391
138	1417	1284
138	1113	321
138	1538	2121
138	1239	963
138	1727	1498
138	1735	1605
138	1116	642
138	1149	2369
138	1231	749
138	1341	749
138	1559	963
138	1111	107
138	1336	642
138	1703	1177
138	1180	2369
138	1114	428
138	1679	1712
138	1411	1177
138	1267	856
138	1186	1070
138	1545	1605
138	1429	1498
139	1183	2163
139	1435	749
139	1117	749
139	1118	856
139	1147	2163
139	1573	1177
139	1341	749
139	1171	2163
139	1112	214
139	1351	963
139	1231	749
139	1259	642
139	1247	1177
139	1552	856
139	1186	2163
139	1566	1070
139	1441	856
139	1679	1712
139	1453	1070
139	1459	1177
139	1735	1605
139	1719	1391
139	1120	214
139	1316	1070
139	1143	2163
139	1133	428
139	1115	535
139	1119	963
139	1727	1498
139	1545	1605
139	1594	1498
139	1149	2163
139	1703	1177
139	1111	107
139	1587	1391
139	1198	642
139	1137	2163
139	1417	1284
139	1695	1070
139	1429	1498
139	1580	1284
139	1263	749
139	1177	2163
139	1538	1498
139	1267	856
139	1671	1605
139	1243	1070
139	1711	1284
139	1346	856
139	1251	1284
139	1174	2163
139	1141	2163
139	1465	1284
139	1321	1177
139	1116	642
139	1411	1177
139	1239	963
139	1113	321
139	1180	2163
139	1195	535
139	1331	1391
139	1447	963
139	1423	1391
139	1531	1391
139	1255	535
139	1336	642
139	1192	428
139	1235	856
139	1687	963
139	1559	963
139	1145	2163
139	1326	1284
139	1189	1177
139	1743	1712
139	1356	1070
139	1135	535
139	1139	2163
139	1114	428
140	1113	321
140	1331	1391
140	1435	749
140	1133	428
140	1186	2472
140	1180	2472
140	1552	856
140	1679	1712
140	1235	856
140	1251	1284
140	1112	214
140	1453	1070
140	1703	1177
140	1727	1498
140	1177	2472
140	1189	2472
140	1231	749
140	1531	1391
140	1341	749
140	1417	1284
140	1687	963
140	1336	642
140	1117	749
140	1695	3333
140	1267	4040
140	1115	535
140	1239	963
140	1247	1177
140	1538	1498
140	1441	856
140	1259	642
140	1137	642
140	1183	2472
140	1465	1284
140	1149	2472
140	1311	963
140	1174	2472
140	1573	1177
140	1114	428
140	1120	214
140	1171	2472
140	1831	1819
140	1143	2472
140	1141	2472
140	1118	856
140	1145	2472
140	1743	1712
140	1559	963
140	1116	642
140	1429	1498
140	1459	1177
140	1147	2472
140	1192	428
140	1735	1605
140	1447	963
140	1321	1177
140	1719	1391
140	1135	535
140	1711	1284
140	1351	963
140	1255	535
140	1346	856
140	1326	1284
140	1119	963
140	1198	642
140	1195	535
140	1580	1284
140	1411	1177
140	1671	1605
140	1139	2472
140	1243	1070
140	1545	1605
140	1423	1391
140	1356	1070
140	1587	1391
140	1316	1070
140	1111	107
140	1566	1070
140	1131	321
140	1594	1498
140	1263	749
141	1171	2266
141	1545	1605
141	1538	1498
141	1192	2266
141	1331	1391
141	1695	1070
141	1113	321
141	1573	1177
141	1559	963
141	1189	2266
141	1255	535
141	1120	214
141	1117	749
141	1251	1284
141	1531	1391
141	1703	1177
141	1118	856
141	1133	428
141	1687	963
141	1114	428
141	1198	642
141	1671	1605
141	1346	856
141	1115	535
141	1735	1605
141	1231	749
141	1423	1391
141	1131	321
141	1459	1177
141	1719	1391
141	1580	1284
141	1465	1284
141	1145	2266
141	1186	2266
141	1566	1070
141	1239	963
141	1174	2266
141	1116	642
141	1195	535
141	1183	2266
141	1135	535
141	1351	963
141	1147	2266
141	1447	963
141	1111	107
141	1235	856
141	1177	2266
141	1336	642
141	1316	1070
141	1453	1070
141	1263	749
141	1831	1819
141	1139	749
141	1243	1070
141	1435	749
141	1143	2266
141	1119	963
141	1594	1498
141	1356	1070
141	1141	2266
141	1259	642
141	1727	1498
141	1411	1177
141	1321	1177
141	1341	749
141	1247	1177
141	1267	856
141	1326	1284
141	1149	2266
141	1743	1712
141	1417	1284
141	1441	856
141	1587	1391
141	1552	856
141	1112	214
141	1311	963
141	1429	1498
141	1679	1712
141	1180	2266
141	1711	1284
142	1429	1498
142	1417	1284
142	1259	642
142	1114	428
142	1251	1284
142	1147	2575
142	1263	749
142	1113	321
142	1336	642
142	1239	963
142	1321	1177
142	1177	2575
142	1831	1819
142	1135	535
142	1703	1177
142	1671	1605
142	1573	1177
142	1255	535
142	1727	1498
142	1687	963
142	1743	1712
142	1186	2575
142	1587	1391
142	1120	214
142	1149	2575
142	1118	856
142	1356	5459
142	1174	2575
142	1459	6077
142	1311	4429
142	1145	2575
142	1465	1284
142	1580	7416
142	1133	428
142	1351	963
142	1143	2575
142	1171	2575
142	1117	749
142	1137	1545
142	1735	1605
142	1346	856
142	1326	1284
142	1119	963
142	1131	321
142	1679	1712
142	1538	1498
142	1115	927
142	1183	2575
142	1531	1391
142	1235	3708
142	1695	1070
142	1192	2575
142	1552	2323
142	1341	749
142	1594	1498
142	1189	2575
142	1719	8240
142	1441	856
142	1243	1070
142	1195	2575
142	1141	856
142	1231	749
142	1247	1177
142	1267	856
142	1447	963
142	1331	1391
142	1112	214
142	1180	2575
142	1198	642
143	1247	1177
143	1149	2575
143	1231	749
143	1465	1284
143	1251	1284
143	1117	749
143	1580	1284
143	1743	1712
143	1118	856
143	1177	2575
143	1411	1177
143	1145	2575
143	1538	1498
143	1566	1070
143	1417	1284
143	1594	1498
143	1131	321
143	1111	107
143	1679	1712
143	1695	1070
143	1189	2575
143	1183	2575
143	1703	1177
143	1195	2575
143	1113	321
143	1573	1177
143	1531	1391
143	1459	1177
143	1192	2575
143	1259	642
143	1423	1391
143	1311	963
143	1239	963
143	1116	642
143	1120	214
143	1135	535
143	1139	749
143	1671	1605
143	1186	2575
143	1114	428
143	1735	1605
143	1331	1391
143	1326	1284
143	1321	1177
143	1141	856
143	1267	856
143	1346	856
143	1552	856
143	1235	856
143	1198	2575
143	1429	1498
143	1316	1070
143	1143	963
143	1831	1819
143	1719	1391
143	1147	2575
143	1115	535
143	1341	749
143	1453	1070
143	1351	963
143	1133	428
143	1171	2575
143	1447	963
143	1119	963
